,Region/s,Bound/s,Year/s,Access Url/s,Variations
969,USGS_LPC_KY_KYAPED_Area2,"[[-9303082, 4420635, -51403, -9198466, 4525251, 53213]]",['2012-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_KY_KYAPED_Area2_2012_LAS_2017/ept.json'],1
970,USGS_LPC_KY_NRCS_Watersheds,"[[-9770258, 4419464, -76214, -9617798, 4571924, 76246]]",['2011-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_KY_NRCS_Watersheds_2011_LAS_2016/ept.json'],1
971,USGS_LPC_LA_Amite,"[[-10199790, 3526186, -81806, -10035142, 3690834, 82842]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Amite_2018_LAS_2019/ept.json'],1
972,USGS_LPC_LA_Barataria,"[[-10060706, 3378061, -58464, -9942842, 3495925, 59400]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Barataria_2013_LAS_2015/ept.json'],1
973,USGS_LPC_LA_Bayou_Nezpique_B1,"[[-10333688, 3594352, -34285, -10264086, 3663954, 35317]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Bayou_Nezpique_B1_2018/ept.json'],1
974,USGS_LPC_LA_Bayou_Nezpique_B2,"[[-10367424, 3558213, -30059, -10306276, 3619361, 31089]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Bayou_Nezpique_B2_2018/ept.json'],1
975,USGS_LPC_LA_Bayou_Nezpique_B3,"[[-10319571, 3565298, -33342, -10251837, 3633032, 34392]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Bayou_Nezpique_B3_2018/ept.json'],1
976,USGS_LPC_LA_Bayou_Nezpique_B6,"[[-10322695, 3477842, -30681, -10260395, 3540142, 31619]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Bayou_Nezpique_B6_2018/ept.json'],1
977,USGS_LPC_LA_Chenier_Plain,"[[-10453880, 3336426, -140757, -10171806, 3618500, 141317]]",['2017-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_Chenier_Plain_2017_LAS_2018/ept.json'],1
978,USGS_LPC_LA_SoTerrebonne_GI,"[[-10169653, 3277844, -183068, -9803337, 3644160, 183248]]",['2015-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_LA_SoTerrebonne_GI_2015_LAS_2016/ept.json'],1
979,USGS_LPC_MA_ME_MA_QL1_UTM18_L1,"[[-8150876, 5162052, -55256, -8039562, 5273366, 56058], [-8150876, 5162052, -55256, -8039562, 5273366, 56058]]","['2015-2017', '2015-2018']","['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2017/ept.json', 'https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2018/ept.json']",2
980,USGS_LPC_MA_ME_MA_QL2_UTM18_L1,"[[-8184187, 5139946, -76795, -8028729, 5295404, 78663], [-8184187, 5139946, -76795, -8028729, 5295404, 78663]]","['2015-2017', '2015-2018']","['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2017/ept.json', 'https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2018/ept.json']",2
981,USGS_LPC_MA_ME_MA_QL2_UTM18_L2,"[[-8168201, 5164915, -53104, -8061035, 5272081, 54062], [-8168201, 5164915, -53104, -8061035, 5272081, 54062]]","['2015-2017', '2015-2018']","['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2017/ept.json', 'https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2018/ept.json']",2
982,USGS_LPC_MA_ME_MA_QL2_UTM19_L1,"[[-8003822, 5156152, -28095, -7946830, 5213144, 28897], [-8003822, 5156152, -28095, -7946830, 5213144, 28897]]","['2015-2017', '2015-2018']","['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2017/ept.json', 'https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2018/ept.json']",2
983,USGS_LPC_MA_NE_CMGP_Sandy_Z18,"[[-8107738, 5164840, -52083, -8002744, 5269834, 52911]]",['2013'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_NE_CMGP_Sandy_Z18_2013/ept.json'],1
984,USGS_LPC_MA_NE_CMGP_Sandy_Z19,"[[-8047357, 5033832, -146862, -7753877, 5327312, 146618]]",['2013'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_NE_CMGP_Sandy_Z19_2013/ept.json'],1
985,USGS_LPC_MA_NE_CMGP_Sandy_Z19_A2,"[[-7928991, 5234402, -953, -7926877, 5236516, 1161]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_NE_CMGP_Sandy_Z19_A2_2015_LAS_2017/ept.json'],1
986,USGS_LPC_MA_NE_CMGP_Snds,"[[-8107738, 5164840, -52082, -8002744, 5269834, 52912]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_NE_CMGP_Snds_2013_LAS_2015/ept.json'],1
987,USGS_LPC_MA_Sndy_CMPG,"[[-8047357, 5033832, -146863, -7753877, 5327312, 146617]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MA_Sndy_CMPG_2013_LAS_2015/ept.json'],1
988,USGS_LPC_MD_Garret_Co,"[[-8856946, 4749237, -38881, -8777636, 4828547, 40429]]",['2014-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MD_Garret_Co_2014_LAS_2017/ept.json'],1
989,USGS_LPC_MD_HurricaneJoaquin,"[[-8412278, 4556672, -35091, -8341436, 4627514, 35751]]",['2015-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MD_HurricaneJoaquin_2015_LAS_2019/ept.json'],1
990,USGS_LPC_MD_PA_SandySupp,"[[-8726354, 4552934, -454880, -8268994, 5010294, 2480]]",['2014-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MD_PA_SandySupp_2014_LAS_2016/ept.json'],1
991,USGS_LPC_MD_VA_Sandy_NCR,"[[-8641777, 4584313, -78100, -8484945, 4741145, 78732]]",['2014-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MD_VA_Sandy_NCR_2014_LAS_2015/ept.json'],1
992,USGS_LPC_ME_Eastern_B2,"[[-7718173, 5506007, -127162, -7463389, 5760791, 127622]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_ME_Eastern_B2_2017_LAS_2019/ept.json'],1
993,USGS_LPC_ME_NRCS_Lot4,"[[-7933928, 5341146, -119481, -7694456, 5580618, 119991]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_ME_NRCS_Lot4_2013_LAS_2015/ept.json'],1
994,USGS_LPC_ME_SouthernAreas,"[[-7809625, 5452830, -71389, -7667011, 5595444, 71225]]",['2012-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_ME_SouthernAreas_2012_LAS_2016/ept.json'],1
995,USGS_LPC_ME_Umbagog,"[[-7626117, 5742909, -34324, -7556517, 5812509, 35276]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_ME_Umbagog_2016_LAS_2019/ept.json'],1
996,USGS_LPC_ME_Western,"[[-7957890, 5465982, -153004, -7650484, 5773388, 154402]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_ME_Western_2016_LAS_2017/ept.json'],1
997,USGS_LPC_MI_13Co_BerrienCO,"[[-9668018, 5124067, -35729, -9595608, 5196477, 36681]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_13Co_BerrienCO_2015_LAS_2017/ept.json'],1
998,USGS_LPC_MI_13Co_Delta_C16,"[[-9730710, 5694511, -55418, -9618970, 5806251, 56322]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_13Co_Delta_C16_2015_LAS_2018/ept.json'],1
999,USGS_LPC_MI_13Co_Emmett,"[[-9496611, 5663663, -42625, -9410323, 5749951, 43663]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_13Co_Emmett_2015_LAS_2017/ept.json'],1
1000,USGS_LPC_MI_13Co_VanBurrenCo,"[[-9615695, 5162723, -34291, -9545991, 5232427, 35413]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS_2017/ept.json'],1
1001,USGS_LPC_MI_16Co_Clare,"[[-9473711, 5435776, -27504, -9417437, 5492050, 28770]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Clare_2015_LAS_2018/ept.json'],1
1002,USGS_LPC_MI_16Co_Lapeer,"[[-9299447, 5292920, -34425, -9229657, 5362710, 35365]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Lapeer_2015_LAS_2018/ept.json'],1
1003,USGS_LPC_MI_16Co_Mecosta,"[[-9526180, 5382109, -26722, -9470374, 5437915, 29084]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Mecosta_2015_LAS_2018/ept.json'],1
1004,USGS_LPC_MI_16Co_Newaygo,"[[-9592544, 5355617, -40635, -9510184, 5437977, 41725]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Newaygo_2015_LAS_2018/ept.json'],1
1005,USGS_LPC_MI_16Co_Osceola,"[[-9526646, 5435537, -27669, -9470150, 5492033, 28827]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Osceola_2015_LAS_2018/ept.json'],1
1006,USGS_LPC_MI_16Co_Roscommon,"[[-9447172, 5489128, -27649, -9390544, 5545756, 28979]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Roscommon_2015_LAS_2018/ept.json'],1
1007,USGS_LPC_MI_16Co_Shiawassee,"[[-9394761, 5276861, -27948, -9338441, 5333181, 28372]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_Shiawassee_2015_LAS_2018/ept.json'],1
1008,USGS_LPC_MI_16Co_StJoseph,"[[-9551152, 5119772, -27990, -9493992, 5176932, 29170]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_16Co_StJoseph_2015_LAS_2018/ept.json'],1
1009,USGS_LPC_MI_25County_AlleganCo,"[[-9604998, 5208723, -41217, -9521462, 5292259, 42319]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_25County_AlleganCo_2015_LAS_2017/ept.json'],1
1010,USGS_LPC_MI_31Co_Arenac,"[[-9369467, 5436555, -33427, -9301535, 5504487, 34505]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Arenac_2016_LAS_2019/ept.json'],1
1011,USGS_LPC_MI_31Co_Arenac_TL,"[[-9351518, 5448745, -6822, -9336714, 5463549, 7982]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Arenac_TL_2016_LAS_2019/ept.json'],1
1012,USGS_LPC_MI_31Co_Bay,"[[-9384109, 5384351, -40399, -9302467, 5465993, 41243]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Bay_2016_LAS_2019/ept.json'],1
1013,USGS_LPC_MI_31Co_Chippewa,"[[-9434617, 5771256, -47974, -9337619, 5868254, 49024]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Chippewa_2017_LAS_2019/ept.json'],1
1014,USGS_LPC_MI_31Co_Clinton,"[[-9445271, 5276742, -26596, -9390867, 5331146, 27808]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Clinton_2017_LAS_2019/ept.json'],1
1015,USGS_LPC_MI_31Co_Eaton,"[[-9471861, 5223647, -25996, -9418769, 5276739, 27096]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Eaton_2016_LAS_2019/ept.json'],1
1016,USGS_LPC_MI_31Co_Gladwin,"[[-9419837, 5436104, -25991, -9366749, 5489192, 27097]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Gladwin_2016_LAS_2019/ept.json'],1
1017,USGS_LPC_MI_31Co_Hillsdale,"[[-9445908, 5114833, -28261, -9388332, 5172409, 29315]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Hillsdale_2016_LAS_2019/ept.json'],1
1018,USGS_LPC_MI_31Co_Huron,"[[-9295099, 5396547, -49446, -9195059, 5496587, 50594]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Huron_2016_LAS_2019/ept.json'],1
1019,USGS_LPC_MI_31Co_Ingham,"[[-9420075, 5224983, -26414, -9366081, 5278977, 27580]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Ingham_2017_LAS_2019/ept.json'],1
1020,USGS_LPC_MI_31Co_Ionia,"[[-9498430, 5276291, -26276, -9444774, 5329947, 27380]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Ionia_2016_LAS_2019/ept.json'],1
1021,USGS_LPC_MI_31Co_Iosco,"[[-9339405, 5485445, -31976, -9274297, 5550553, 33132]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Iosco_2016_LAS_2019/ept.json'],1
1022,USGS_LPC_MI_31Co_Isabella,"[[-9471593, 5382398, -26194, -9416669, 5437322, 28730]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Isabella_2016_LAS_2019/ept.json'],1
1023,USGS_LPC_MI_31Co_Isabella_TL,"[[-9459396, 5395631, -19806, -9417296, 5437731, 22294]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Isabella_TL_2016_LAS_2019/ept.json'],1
1024,USGS_LPC_MI_31Co_Jackson,"[[-9431182, 5165688, -32402, -9365206, 5231664, 33574]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Jackson_2016_LAS_2019/ept.json'],1
1025,USGS_LPC_MI_31Co_Kent,"[[-9564563, 5275558, -40114, -9483395, 5356726, 41054]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Kent_2016_LAS_2019/ept.json'],1
1026,USGS_LPC_MI_31Co_Lenawee,"[[-9390987, 5111459, -33223, -9323655, 5178791, 34109]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Lenawee_2017_LAS_2019/ept.json'],1
1027,USGS_LPC_MI_31Co_Livingston,"[[-9369222, 5224603, -27185, -9313642, 5280183, 28395]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Livingston_2018_LAS_2019/ept.json'],1
1028,USGS_LPC_MI_31Co_Macomb,"[[-9263005, 5227710, -34212, -9193421, 5297294, 35372]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Macomb_2016_LAS_2019/ept.json'],1
1029,USGS_LPC_MI_31Co_Mason,"[[-9634174, 5435934, -28491, -9576120, 5493988, 29563]]",['2017-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Mason_2017_LAS_2018/ept.json'],1
1030,USGS_LPC_MI_31Co_Midland,"[[-9421576, 5382512, -27245, -9364562, 5439526, 29769]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Midland_2016_LAS_2019/ept.json'],1
1031,USGS_LPC_MI_31Co_Monroe,"[[-9325447, 5113540, -33400, -9257835, 5181152, 34212]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Monroe_2016_LAS_2019/ept.json'],1
1032,USGS_LPC_MI_31Co_Oakland,"[[-9317558, 5225568, -34511, -9247356, 5295770, 35691]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Oakland_2016_LAS_2019/ept.json'],1
1033,USGS_LPC_MI_31Co_Oceana,"[[-9634888, 5382576, -27901, -9578022, 5439442, 28965]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Oceana_2016_LAS_2018/ept.json'],1
1034,USGS_LPC_MI_31Co_Ottawa,"[[-9611056, 5275340, -29862, -9543158, 5343238, 38036]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Ottawa_2016_LAS_2019/ept.json'],1
1035,USGS_LPC_MI_31Co_Saginaw,"[[-9392234, 5327485, -37344, -9316688, 5403031, 38202]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Saginaw_2016_LAS_2019/ept.json'],1
1036,USGS_LPC_MI_31Co_Sanilac,"[[-9259337, 5336028, -40134, -9177925, 5417440, 41278]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Sanilac_2017_LAS_2019/ept.json'],1
1037,USGS_LPC_MI_31Co_StClair,"[[-9256585, 5238650, -49863, -9156721, 5338514, 50001]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_StClair_2016_LAS_2019/ept.json'],1
1038,USGS_LPC_MI_31Co_Tuscola,"[[-9324194, 5345256, -39482, -9244128, 5425322, 40584]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Tuscola_2016_LAS_2019/ept.json'],1
1039,USGS_LPC_MI_31Co_Washtenaw,"[[-9365357, 5166194, -32520, -9298647, 5232904, 34190]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_31Co_Washtenaw_2016_LAS_2019/ept.json'],1
1040,USGS_LPC_MI_AlgerCo,"[[-9698818, 5777868, -70189, -9557436, 5919250, 71193]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_AlgerCo_2015_LAS_2017/ept.json'],1
1041,USGS_LPC_MI_BenzieCo,"[[-9602549, 5540444, -24760, -9552095, 5590898, 25694]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_BenzieCo_2015_LAS_2017/ept.json'],1
1042,USGS_LPC_MI_BranchCo,"[[-9495199, 5122036, -25721, -9442335, 5174900, 27143]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_BranchCo_2017_LAS_2019/ept.json'],1
1043,USGS_LPC_MI_CalhounCo,"[[-9496057, 5164598, -32832, -9429281, 5231374, 33944]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_CalhounCo_2017_LAS_2019/ept.json'],1
1044,USGS_LPC_MI_Cass,"[[-9599514, 5121521, -26277, -9546082, 5174953, 27155]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Cass_2015_LAS_2018/ept.json'],1
1045,USGS_LPC_MI_Charlevoix,"[[-9506213, 5622827, -36845, -9431557, 5697483, 37811]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Charlevoix_2018_LAS_2019/ept.json'],1
1046,USGS_LPC_MI_Charlevoix_Islands,"[[-9607176, 5615695, -73762, -9463304, 5759567, 70110]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Charlevoix_Islands_2016_LAS_2019/ept.json'],1
1047,USGS_LPC_MI_Charlevoix_TL,"[[-9493930, 5652970, -13667, -9465634, 5681266, 14629]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Charlevoix_TL_2018_LAS_2019/ept.json'],1
1048,USGS_LPC_MI_FEMAHQ,"[[-9379730, 5637367, -48708, -9281386, 5735711, 49636]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_FEMAHQ_2018_LAS_2019/ept.json'],1
1049,USGS_LPC_MI_GenesseeCo,"[[-9351173, 5277686, -34308, -9282129, 5346730, 34736]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_GenesseeCo_2015_LAS_2018/ept.json'],1
1050,USGS_LPC_MI_GrandTraverseCO,"[[-9564928, 5544000, -38164, -9487676, 5621252, 39088]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_GrandTraverseCO_2015_LAS_2017/ept.json'],1
1051,USGS_LPC_MI_HiawathaNF_QL1,"[[-9430552, 5848410, -4711, -9419722, 5859240, 6119]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_HiawathaNF_QL1_2018_LAS_2019/ept.json'],1
1052,USGS_LPC_MI_HiawathaNF_QL2,"[[-9644313, 5699718, -111743, -9418621, 5925410, 113949]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_HiawathaNF_QL2_2018_LAS_2019/ept.json'],1
1053,USGS_LPC_MI_Kalamazoo,"[[-9548746, 5170346, -26754, -9494186, 5224906, 27806]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Kalamazoo_2015_LAS_2018/ept.json'],1
1054,USGS_LPC_MI_Lake,"[[-9579793, 5435559, -27754, -9523183, 5492169, 28856]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Lake_2016_LAS_2017/ept.json'],1
1055,USGS_LPC_MI_LeelanauCo,"[[-9613403, 5585054, -56952, -9498569, 5699888, 57882]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_LeelanauCo_2015_LAS_2017/ept.json'],1
1056,USGS_LPC_MI_MackinacCo,"[[-9661172, 5577368, 36, -9260862, 5977678, 400346]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_MackinacCo_2015_LAS_2018/ept.json'],1
1057,USGS_LPC_MI_ManisteeCo,"[[-9617659, 5485755, -32156, -9552421, 5550993, 33082]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_ManisteeCo_2015_LAS_2017/ept.json'],1
1058,USGS_LPC_MI_Missaukee,"[[-9500840, 5489768, -27447, -9444362, 5546246, 29031]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Missaukee_2016_LAS_2017/ept.json'],1
1059,USGS_LPC_MI_Montcalm,"[[-9525984, 5315187, -40845, -9443082, 5398089, 42057]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Montcalm_2015_LAS_2018/ept.json'],1
1060,USGS_LPC_MI_MuskeganCo,"[[-9625876, 5318162, -37640, -9547928, 5396110, 40308]]",['2013-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_MuskeganCo_2013_LAS_2016/ept.json'],1
1061,USGS_LPC_MI_Muskegon,"[[-9625608, 5319016, -36834, -9549624, 5395000, 39150]]",['2015-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Muskegon_2015_LAS_2018/ept.json'],1
1062,USGS_LPC_MI_Olga_Lake_Lot5,"[[-9540274, 5482339, -7649, -9523746, 5498867, 8879]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Olga_Lake_Lot5_2016_LAS_2017/ept.json'],1
1063,USGS_LPC_MI_Ottawa_NF,"[[-10046363, 5752168, -90577, -9862979, 5935552, 92807]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Ottawa_NF_2017_LAS_2019/ept.json'],1
1064,USGS_LPC_MI_Ottawa_NF_TL,"[[-9935114, 5803146, -11869, -9909956, 5828304, 13289]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Ottawa_NF_TL_2017_LAS_2019/ept.json'],1
1065,USGS_LPC_MI_WayneCo,"[[-9300393, 5158751, -37336, -9224943, 5234201, 38114]]",['2017-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_WayneCo_2017_LAS_2018/ept.json'],1
1066,USGS_LPC_MI_Wexford,"[[-9554631, 5489852, -27556, -9498285, 5546198, 28790]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MI_Wexford_2016_LAS_2017/ept.json'],1
1067,USGS_LPC_MN_Arrowhead_B1,"[[-10276247, 5879446, -72737, -10129959, 6025734, 73551]]",['2011-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MN_Arrowhead_B1_2011_LAS_2016/ept.json'],1
1068,USGS_LPC_MN_Arrowhead_B2,"[[-10377097, 6023598, -108940, -10157797, 6242898, 110360]]",['2011-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MN_Arrowhead_B2_2011_LAS_2016/ept.json'],1
1069,USGS_LPC_MN_Arrowhead_B3,"[[-10203237, 5931048, -121386, -9959387, 6174898, 122464]]",['2011-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_MN_Arrowhead_B3_2011_LAS_2016/ept.json'],1
